"sample_ID","species","presence"
"107_F","Diplazon laetatorius",0
"108_F","Diplazon laetatorius",0
"109_F","Diplazon laetatorius",0
"11_F","Diplazon laetatorius",0
"110_F","Diplazon laetatorius",0
"112_F","Diplazon laetatorius",0
"113_F","Diplazon laetatorius",0
"114_F","Diplazon laetatorius",0
"115_F","Diplazon laetatorius",0
"116_F","Diplazon laetatorius",0
"117_F","Diplazon laetatorius",0
"118_F","Diplazon laetatorius",0
"119_F","Diplazon laetatorius",0
"12_F","Diplazon laetatorius",0
"120_F","Diplazon laetatorius",0
"121_F","Diplazon laetatorius",0
"122_F","Diplazon laetatorius",0
"123_F","Diplazon laetatorius",0
"124_F","Diplazon laetatorius",0
"127_F","Diplazon laetatorius",0
"128_F","Diplazon laetatorius",0
"129_F","Diplazon laetatorius",0
"13_F","Diplazon laetatorius",0
"130_F","Diplazon laetatorius",0
"131_F","Diplazon laetatorius",0
"132_F","Diplazon laetatorius",0
"133_F","Diplazon laetatorius",0
"134_F","Diplazon laetatorius",0
"135_F","Diplazon laetatorius",0
"136_F","Diplazon laetatorius",0
"137_F","Diplazon laetatorius",0
"138_F","Diplazon laetatorius",0
"139_F","Diplazon laetatorius",0
"14_F","Diplazon laetatorius",0
"140_F","Diplazon laetatorius",0
"141_F","Diplazon laetatorius",0
"142_F","Diplazon laetatorius",0
"143_F","Diplazon laetatorius",0
"144_F","Diplazon laetatorius",0
"146_F","Diplazon laetatorius",0
"147_F","Diplazon laetatorius",0
"148_F","Diplazon laetatorius",0
"149_F","Diplazon laetatorius",0
"15_F","Diplazon laetatorius",0
"150_F","Diplazon laetatorius",0
"151_F","Diplazon laetatorius",0
"154_F","Diplazon laetatorius",0
"155_F","Diplazon laetatorius",0
"156_F","Diplazon laetatorius",0
"157_F","Diplazon laetatorius",0
"158_F","Diplazon laetatorius",0
"159_F","Diplazon laetatorius",0
"16_F","Diplazon laetatorius",0
"160_F","Diplazon laetatorius",0
"161_F","Diplazon laetatorius",0
"162_F","Diplazon laetatorius",0
"163_F","Diplazon laetatorius",0
"164_F","Diplazon laetatorius",0
"165_F","Diplazon laetatorius",0
"166_F","Diplazon laetatorius",0
"167_F","Diplazon laetatorius",0
"168_F","Diplazon laetatorius",0
"169_F","Diplazon laetatorius",0
"17_F","Diplazon laetatorius",0
"170_F","Diplazon laetatorius",0
"172_F","Diplazon laetatorius",0
"173_F","Diplazon laetatorius",0
"174_F","Diplazon laetatorius",0
"175_F","Diplazon laetatorius",0
"176_F","Diplazon laetatorius",0
"177_F","Diplazon laetatorius",0
"178_F","Diplazon laetatorius",0
"179_F","Diplazon laetatorius",0
"18_F","Diplazon laetatorius",0
"180_F","Diplazon laetatorius",0
"182_F","Diplazon laetatorius",0
"183_F","Diplazon laetatorius",0
"184_F","Diplazon laetatorius",0
"185_F","Diplazon laetatorius",0
"186_F","Diplazon laetatorius",0
"187_F","Diplazon laetatorius",0
"188_F","Diplazon laetatorius",0
"189_F","Diplazon laetatorius",0
"19_F","Diplazon laetatorius",0
"2_F","Diplazon laetatorius",0
"20_F","Diplazon laetatorius",0
"21_F","Diplazon laetatorius",0
"22_F","Diplazon laetatorius",0
"23_F","Diplazon laetatorius",0
"24_F","Diplazon laetatorius",0
"25_F","Diplazon laetatorius",0
"26_F","Diplazon laetatorius",0
"27_F","Diplazon laetatorius",0
"28_F","Diplazon laetatorius",0
"29_F","Diplazon laetatorius",0
"3_F","Diplazon laetatorius",0
"30_F","Diplazon laetatorius",0
"31_F","Diplazon laetatorius",0
"32_F","Diplazon laetatorius",0
"33_F","Diplazon laetatorius",0
"34_F","Diplazon laetatorius",0
"35_F","Diplazon laetatorius",0
"36_F","Diplazon laetatorius",0
"37_F","Diplazon laetatorius",0
"38_F","Diplazon laetatorius",0
"39_F","Diplazon laetatorius",0
"4_F","Diplazon laetatorius",0
"40_F","Diplazon laetatorius",0
"41_F","Diplazon laetatorius",0
"42_F","Diplazon laetatorius",0
"43_F","Diplazon laetatorius",0
"44_F","Diplazon laetatorius",0
"45_F","Diplazon laetatorius",0
"46_F","Diplazon laetatorius",0
"47_F","Diplazon laetatorius",0
"5_F","Diplazon laetatorius",0
"53_F","Diplazon laetatorius",0
"54_F","Diplazon laetatorius",0
"55_F","Diplazon laetatorius",0
"56_F","Diplazon laetatorius",0
"57_F","Diplazon laetatorius",0
"58_F","Diplazon laetatorius",0
"59_F","Diplazon laetatorius",0
"6_F","Diplazon laetatorius",0
"60_F","Diplazon laetatorius",0
"61_F","Diplazon laetatorius",0
"62_F","Diplazon laetatorius",0
"63_F","Diplazon laetatorius",0
"64_F","Diplazon laetatorius",0
"65_F","Diplazon laetatorius",0
"66_F","Diplazon laetatorius",0
"67_F","Diplazon laetatorius",0
"68_F","Diplazon laetatorius",0
"69_F","Diplazon laetatorius",0
"7_F","Diplazon laetatorius",0
"70_F","Diplazon laetatorius",0
"73_F","Diplazon laetatorius",0
"74_F","Diplazon laetatorius",0
"75_F","Diplazon laetatorius",0
"76_F","Diplazon laetatorius",0
"77_F","Diplazon laetatorius",0
"78_F","Diplazon laetatorius",0
"79_F","Diplazon laetatorius",0
"8_F","Diplazon laetatorius",0
"80_F","Diplazon laetatorius",0
"81_F","Diplazon laetatorius",0
"82_F","Diplazon laetatorius",0
"83_F","Diplazon laetatorius",0
"84_F","Diplazon laetatorius",0
"85_F","Diplazon laetatorius",0
"86_F","Diplazon laetatorius",0
"87_F","Diplazon laetatorius",0
"88_F","Diplazon laetatorius",0
"89_F","Diplazon laetatorius",0
"9_F","Diplazon laetatorius",0
"91_F","Diplazon laetatorius",0
"92_F","Diplazon laetatorius",0
"93_F","Diplazon laetatorius",0
"94_F","Diplazon laetatorius",0
"95_F","Diplazon laetatorius",0
"96_F","Diplazon laetatorius",0
"97_F","Diplazon laetatorius",0
"98_F","Diplazon laetatorius",0
"99_F","Diplazon laetatorius",0
"1_N","Diplazon laetatorius",0
"10_N","Diplazon laetatorius",0
"101_N","Diplazon laetatorius",0
"102_N","Diplazon laetatorius",0
"103_N","Diplazon laetatorius",0
"105_N","Diplazon laetatorius",0
"106_N","Diplazon laetatorius",0
"109_N","Diplazon laetatorius",0
"11_N","Diplazon laetatorius",0
"110_N","Diplazon laetatorius",0
"112_N","Diplazon laetatorius",0
"113_N","Diplazon laetatorius",0
"114_N","Diplazon laetatorius",0
"115_N","Diplazon laetatorius",0
"117_N","Diplazon laetatorius",0
"118_N","Diplazon laetatorius",0
"119_N","Diplazon laetatorius",0
"12_N","Diplazon laetatorius",0
"120_N","Diplazon laetatorius",0
"121_N","Diplazon laetatorius",0
"122_N","Diplazon laetatorius",0
"123_N","Diplazon laetatorius",0
"124_N","Diplazon laetatorius",0
"125_N","Diplazon laetatorius",0
"126_N","Diplazon laetatorius",0
"127_N","Diplazon laetatorius",0
"128_N","Diplazon laetatorius",0
"13_N","Diplazon laetatorius",0
"130_N","Diplazon laetatorius",0
"131_N","Diplazon laetatorius",0
"134_N","Diplazon laetatorius",0
"136_N","Diplazon laetatorius",0
"14_N","Diplazon laetatorius",0
"16_N","Diplazon laetatorius",0
"17_N","Diplazon laetatorius",0
"18_N","Diplazon laetatorius",0
"19_N","Diplazon laetatorius",0
"2_N","Diplazon laetatorius",0
"20_N","Diplazon laetatorius",0
"201_N","Diplazon laetatorius",0
"202_N","Diplazon laetatorius",0
"203_N","Diplazon laetatorius",0
"204_N","Diplazon laetatorius",0
"205_N","Diplazon laetatorius",0
"206_N","Diplazon laetatorius",0
"207_N","Diplazon laetatorius",0
"208_N","Diplazon laetatorius",0
"209_N","Diplazon laetatorius",0
"21_N","Diplazon laetatorius",0
"210_N","Diplazon laetatorius",0
"211_N","Diplazon laetatorius",0
"213_N","Diplazon laetatorius",0
"214_N","Diplazon laetatorius",0
"217_N","Diplazon laetatorius",0
"218_N","Diplazon laetatorius",0
"219_N","Diplazon laetatorius",0
"22_N","Diplazon laetatorius",0
"220_N","Diplazon laetatorius",0
"221_N","Diplazon laetatorius",0
"222_N","Diplazon laetatorius",0
"223_N","Diplazon laetatorius",0
"224_N","Diplazon laetatorius",0
"225_N","Diplazon laetatorius",0
"227_N","Diplazon laetatorius",0
"229_N","Diplazon laetatorius",0
"23_N","Diplazon laetatorius",0
"230_N","Diplazon laetatorius",0
"231_N","Diplazon laetatorius",0
"232_N","Diplazon laetatorius",0
"233_N","Diplazon laetatorius",0
"234_N","Diplazon laetatorius",0
"235_N","Diplazon laetatorius",0
"236_N","Diplazon laetatorius",0
"237_N","Diplazon laetatorius",0
"238_N","Diplazon laetatorius",0
"239_N","Diplazon laetatorius",0
"24_N","Diplazon laetatorius",0
"240_N","Diplazon laetatorius",0
"25_N","Diplazon laetatorius",0
"26_N","Diplazon laetatorius",0
"262_N","Diplazon laetatorius",0
"264_N","Diplazon laetatorius",0
"265_N","Diplazon laetatorius",0
"266_N","Diplazon laetatorius",0
"27_N","Diplazon laetatorius",0
"28_N","Diplazon laetatorius",0
"29_N","Diplazon laetatorius",0
"3_N","Diplazon laetatorius",0
"30_N","Diplazon laetatorius",0
"31_N","Diplazon laetatorius",0
"32_N","Diplazon laetatorius",0
"33_N","Diplazon laetatorius",0
"34_N","Diplazon laetatorius",0
"35_N","Diplazon laetatorius",0
"36_N","Diplazon laetatorius",0
"37_N","Diplazon laetatorius",0
"38_N","Diplazon laetatorius",0
"39_N","Diplazon laetatorius",0
"4_N","Diplazon laetatorius",0
"40_N","Diplazon laetatorius",0
"41_N","Diplazon laetatorius",0
"42_N","Diplazon laetatorius",0
"43_N","Diplazon laetatorius",0
"44_N","Diplazon laetatorius",0
"45_N","Diplazon laetatorius",0
"47_N","Diplazon laetatorius",0
"48_N","Diplazon laetatorius",0
"49_N","Diplazon laetatorius",0
"5_N","Diplazon laetatorius",0
"51_N","Diplazon laetatorius",0
"52_N","Diplazon laetatorius",0
"53_N","Diplazon laetatorius",0
"54_N","Diplazon laetatorius",0
"55_N","Diplazon laetatorius",0
"56_N","Diplazon laetatorius",0
"57_N","Diplazon laetatorius",0
"58_N","Diplazon laetatorius",0
"59_N","Diplazon laetatorius",0
"6_N","Diplazon laetatorius",0
"61_N","Diplazon laetatorius",0
"62_N","Diplazon laetatorius",0
"63_N","Diplazon laetatorius",0
"64_N","Diplazon laetatorius",0
"65_N","Diplazon laetatorius",0
"66_N","Diplazon laetatorius",0
"67_N","Diplazon laetatorius",0
"68_N","Diplazon laetatorius",0
"69_N","Diplazon laetatorius",0
"7_N","Diplazon laetatorius",0
"70_N","Diplazon laetatorius",0
"71_N","Diplazon laetatorius",0
"72_N","Diplazon laetatorius",0
"73_N","Diplazon laetatorius",0
"74_N","Diplazon laetatorius",0
"75_N","Diplazon laetatorius",0
"76_N","Diplazon laetatorius",0
"77_N","Diplazon laetatorius",0
"78_N","Diplazon laetatorius",0
"79_N","Diplazon laetatorius",0
"8_N","Diplazon laetatorius",0
"80_N","Diplazon laetatorius",0
"81_N","Diplazon laetatorius",0
"82_N","Diplazon laetatorius",0
"83_N","Diplazon laetatorius",0
"84_N","Diplazon laetatorius",0
"85_N","Diplazon laetatorius",0
"86_N","Diplazon laetatorius",0
"87_N","Diplazon laetatorius",0
"88_N","Diplazon laetatorius",0
"89_N","Diplazon laetatorius",0
"9_N","Diplazon laetatorius",0
"90_N","Diplazon laetatorius",0
"94_N","Diplazon laetatorius",0
"98_N","Diplazon laetatorius",0
"1_UK","Diplazon laetatorius",0
"10_UK","Diplazon laetatorius",0
"12_UK","Diplazon laetatorius",0
"13_UK","Diplazon laetatorius",0
"14_UK","Diplazon laetatorius",0
"15_UK","Diplazon laetatorius",0
"16_UK","Diplazon laetatorius",0
"17_UK","Diplazon laetatorius",0
"18_UK","Diplazon laetatorius",0
"19_UK","Diplazon laetatorius",0
"2_UK","Diplazon laetatorius",0
"20_UK","Diplazon laetatorius",0
"21_UK","Diplazon laetatorius",0
"22_UK","Diplazon laetatorius",0
"23_UK","Diplazon laetatorius",0
"24_UK","Diplazon laetatorius",0
"25_UK","Diplazon laetatorius",0
"26_UK","Diplazon laetatorius",1
"27_UK","Diplazon laetatorius",0
"28_UK","Diplazon laetatorius",0
"29_UK","Diplazon laetatorius",0
"3_UK","Diplazon laetatorius",0
"30_UK","Diplazon laetatorius",0
"31_UK","Diplazon laetatorius",0
"32_UK","Diplazon laetatorius",0
"33_UK","Diplazon laetatorius",0
"34_UK","Diplazon laetatorius",0
"35_UK","Diplazon laetatorius",0
"36_UK","Diplazon laetatorius",0
"37_UK","Diplazon laetatorius",0
"38_UK","Diplazon laetatorius",0
"39_UK","Diplazon laetatorius",0
"4_UK","Diplazon laetatorius",0
"40_UK","Diplazon laetatorius",0
"41_UK","Diplazon laetatorius",0
"43_UK","Diplazon laetatorius",0
"44_UK","Diplazon laetatorius",0
"45_UK","Diplazon laetatorius",0
"46_UK","Diplazon laetatorius",0
"47_UK","Diplazon laetatorius",0
"48_UK","Diplazon laetatorius",0
"49_UK","Diplazon laetatorius",0
"5_UK","Diplazon laetatorius",0
"50_UK","Diplazon laetatorius",0
"51_UK","Diplazon laetatorius",0
"52_UK","Diplazon laetatorius",0
"53_UK","Diplazon laetatorius",0
"54_UK","Diplazon laetatorius",0
"55_UK","Diplazon laetatorius",0
"56_UK","Diplazon laetatorius",0
"57_UK","Diplazon laetatorius",0
"58_UK","Diplazon laetatorius",0
"59_UK","Diplazon laetatorius",0
"6_UK","Diplazon laetatorius",0
"60_UK","Diplazon laetatorius",0
"7_UK","Diplazon laetatorius",0
"8_UK","Diplazon laetatorius",0
"9_UK","Diplazon laetatorius",0
"1_ODK","Coccinella septempunctata",0
"10_NPT","Coccinella septempunctata",0
"100_DHN1","Coccinella septempunctata",0
"101_DHN1","Coccinella septempunctata",0
"11_NPT","Coccinella septempunctata",0
"110_DUI","Coccinella septempunctata",0
"111_DUI","Coccinella septempunctata",0
"112_DUI","Coccinella septempunctata",0
"113_DUI","Coccinella septempunctata",0
"114_DUI","Coccinella septempunctata",0
"115_DUI","Coccinella septempunctata",0
"116_DUI","Coccinella septempunctata",0
"117_DUI","Coccinella septempunctata",0
"118_DUI","Coccinella septempunctata",0
"119_DUI","Coccinella septempunctata",0
"12_NPT","Coccinella septempunctata",0
"120_DUI","Coccinella septempunctata",0
"121_DUI","Coccinella septempunctata",0
"122_DUI","Coccinella septempunctata",0
"123_DUI","Coccinella septempunctata",0
"125_WTN","Coccinella septempunctata",0
"126_WTN","Coccinella septempunctata",0
"127_WTN","Coccinella septempunctata",0
"128_WTN","Coccinella septempunctata",0
"129_WTN","Coccinella septempunctata",0
"13_NPT","Coccinella septempunctata",0
"130_WTN","Coccinella septempunctata",0
"131_WTN","Coccinella septempunctata",0
"132_WTN","Coccinella septempunctata",0
"133_WTN","Coccinella septempunctata",0
"134_WTN","Coccinella septempunctata",0
"135_WTN","Coccinella septempunctata",0
"137_WTN","Coccinella septempunctata",0
"138_WTN","Coccinella septempunctata",0
"139_WTN","Coccinella septempunctata",0
"14_NPT","Coccinella septempunctata",0
"140_ODK-BAD","Coccinella septempunctata",0
"141_ODK-BAD","Coccinella septempunctata",0
"142_ODK-BAD","Coccinella septempunctata",0
"143_ODK-BAD","Coccinella septempunctata",0
"144_ODK-BAD","Coccinella septempunctata",0
"145_ODK-BAD","Coccinella septempunctata",0
"146_ODK-BAD","Coccinella septempunctata",0
"147_ODK-BAD","Coccinella septempunctata",0
"148_ODK-BAD","Coccinella septempunctata",0
"15_NPT","Coccinella septempunctata",0
"150_ODK-BAD","Coccinella septempunctata",0
"151_ZWN","Coccinella septempunctata",1
"152_ZWN","Coccinella septempunctata",1
"153_ZWN","Coccinella septempunctata",0
"154_ZWN","Coccinella septempunctata",0
"155_ZWN","Coccinella septempunctata",1
"156_ZWN","Coccinella septempunctata",0
"157_ZWN","Coccinella septempunctata",0
"158_ZWN","Coccinella septempunctata",0
"159_ZWN","Coccinella septempunctata",0
"16_NPT","Coccinella septempunctata",0
"160_ZWN","Coccinella septempunctata",0
"161_ZWN","Coccinella septempunctata",0
"162_DHN_K","Coccinella septempunctata",0
"163_DHN_K","Coccinella septempunctata",0
"164_DHN_K","Coccinella septempunctata",0
"165_DHN_K","Coccinella septempunctata",0
"166_DHN_K","Coccinella septempunctata",0
"167_DHN_K","Coccinella septempunctata",0
"168_DHN_K","Coccinella septempunctata",1
"169_DHN_K","Coccinella septempunctata",0
"17_NPT","Coccinella septempunctata",0
"170_DHN_K","Coccinella septempunctata",1
"171_DHN_K","Coccinella septempunctata",0
"172_DHN_K","Coccinella septempunctata",0
"173_DHN_K","Coccinella septempunctata",1
"174_DHN_K","Coccinella septempunctata",0
"175_DHN_K","Coccinella septempunctata",0
"176_DHN_K","Coccinella septempunctata",0
"177_BKN_W","Coccinella septempunctata",1
"178_BKN_W","Coccinella septempunctata",1
"179_BKN_W","Coccinella septempunctata",0
"18_NPT","Coccinella septempunctata",0
"180_BKN_W","Coccinella septempunctata",1
"181_BKN_W","Coccinella septempunctata",1
"182_BKN_W","Coccinella septempunctata",1
"183_BKN_W","Coccinella septempunctata",0
"184_BKN_W","Coccinella septempunctata",1
"185_BKN_W","Coccinella septempunctata",1
"186_BKN_W","Coccinella septempunctata",0
"187_BKN_W","Coccinella septempunctata",0
"188_BKN_W","Coccinella septempunctata",0
"189_BKN_W","Coccinella septempunctata",0
"19_NPT","Coccinella septempunctata",0
"190_BKN_W","Coccinella septempunctata",0
"191_BKN_W","Coccinella septempunctata",1
"192_ZWN","Coccinella septempunctata",0
"193_ZWN","Coccinella septempunctata",0
"194_ZWN","Coccinella septempunctata",1
"195_ZWN","Coccinella septempunctata",0
"196_ZWN2","Coccinella septempunctata",0
"197_ZWN2","Coccinella septempunctata",0
"198_ZWN2","Coccinella septempunctata",0
"199_ZWN2","Coccinella septempunctata",0
"2_ODK","Coccinella septempunctata",0
"20_NPT","Coccinella septempunctata",0
"200_ZWN2","Coccinella septempunctata",0
"201_ZWN2","Coccinella septempunctata",0
"202_ZWN2","Coccinella septempunctata",0
"203_ZWN2","Coccinella septempunctata",0
"204_OST","Coccinella septempunctata",0
"205_OST","Coccinella septempunctata",0
"206_OST","Coccinella septempunctata",0
"207_OST","Coccinella septempunctata",0
"208_OST","Coccinella septempunctata",0
"209_OST","Coccinella septempunctata",0
"21_NPT","Coccinella septempunctata",0
"210_OST","Coccinella septempunctata",0
"211_OST","Coccinella septempunctata",0
"212_OST","Coccinella septempunctata",0
"213_OST","Coccinella septempunctata",0
"214_OST","Coccinella septempunctata",1
"22_NPT","Coccinella septempunctata",0
"23_NPT","Coccinella septempunctata",0
"24_BRE","Coccinella septempunctata",0
"25_BRE","Coccinella septempunctata",0
"26_BRE","Coccinella septempunctata",0
"27_BRE","Coccinella septempunctata",0
"28_BRE","Coccinella septempunctata",0
"29_BRE","Coccinella septempunctata",0
"3_ODK","Coccinella septempunctata",0
"30_BRE","Coccinella septempunctata",0
"31_BRE","Coccinella septempunctata",1
"32_BRE","Coccinella septempunctata",0
"33_BRE","Coccinella septempunctata",0
"34_BRE","Coccinella septempunctata",0
"35_BRE","Coccinella septempunctata",0
"36_BRE","Coccinella septempunctata",0
"37_BRE","Coccinella septempunctata",0
"38_BRE","Coccinella septempunctata",0
"39_LOM-BAD","Coccinella septempunctata",1
"4_ODK-BAD","Coccinella septempunctata",0
"40_LOM-BAD","Coccinella septempunctata",0
"41_LOM-BAD","Coccinella septempunctata",0
"42_LOM-BAD","Coccinella septempunctata",0
"43_LOM-BAD","Coccinella septempunctata",0
"44_LOM-BAD","Coccinella septempunctata",0
"45_LOM-BAD","Coccinella septempunctata",0
"46_LOM-BAD","Coccinella septempunctata",0
"47_LOM-BAD","Coccinella septempunctata",1
"48_LOM-BAD","Coccinella septempunctata",0
"49_LOM-BAD","Coccinella septempunctata",0
"5_ODK-BAD","Coccinella septempunctata",0
"50_LOM-BAD","Coccinella septempunctata",0
"51_LOM-BAD","Coccinella septempunctata",0
"52_LOM-BAD","Coccinella septempunctata",0
"53_DEP1","Coccinella septempunctata",0
"54_DEP1","Coccinella septempunctata",0
"55_DEP1","Coccinella septempunctata",0
"56_DEP1","Coccinella septempunctata",0
"57_DEP1","Coccinella septempunctata",0
"58_DEP1","Coccinella septempunctata",0
"59_DEP1","Coccinella septempunctata",0
"6_ODK-BAD","Coccinella septempunctata",0
"60_DEP1","Coccinella septempunctata",0
"61_DEP1","Coccinella septempunctata",0
"62_DEP1","Coccinella septempunctata",1
"63_DEP1","Coccinella septempunctata",0
"64_DEP1","Coccinella septempunctata",0
"65_DEP1","Coccinella septempunctata",0
"66_DEP1","Coccinella septempunctata",0
"67_DEP1","Coccinella septempunctata",0
"68_ODK","Coccinella septempunctata",0
"69_ODK","Coccinella septempunctata",0
"7_ODK-BAD","Coccinella septempunctata",0
"70_ODK","Coccinella septempunctata",0
"71_ODK","Coccinella septempunctata",0
"72_ODK","Coccinella septempunctata",0
"73_ODK","Coccinella septempunctata",1
"74_ODK","Coccinella septempunctata",0
"75_ODK","Coccinella septempunctata",1
"76_ODK","Coccinella septempunctata",0
"77_ODK","Coccinella septempunctata",0
"78_ODK","Coccinella septempunctata",0
"79_ODK","Coccinella septempunctata",0
"8_ODK-BAD","Coccinella septempunctata",0
"80_WDN","Coccinella septempunctata",0
"81_WDN","Coccinella septempunctata",0
"82_WDN","Coccinella septempunctata",0
"83_WDN","Coccinella septempunctata",0
"84_WDN","Coccinella septempunctata",0
"85_WDN","Coccinella septempunctata",0
"86_WDN","Coccinella septempunctata",0
"87_WDN","Coccinella septempunctata",0
"88_WDN","Coccinella septempunctata",0
"89_WDN","Coccinella septempunctata",0
"9_NPT","Coccinella septempunctata",0
"90_WDN","Coccinella septempunctata",0
"91_WDN","Coccinella septempunctata",0
"92_WDN","Coccinella septempunctata",0
